Date,Hour,sellPriceIndex
2012-02-14,4,657.000
2012-02-14,5,771.000
2012-02-14,6,885.000
2012-02-14,7,960.000
2012-02-14,8,989.000
2012-02-14,9,1025.000
2012-02-14,10,1036.000
2012-02-14,11,1004.000
2012-02-14,12,993.000
2012-02-14,13,985.000
2012-02-14,14,981.000
2012-02-14,15,970.000
2012-02-14,16,960.000
2012-02-14,17,965.000
2012-02-14,18,970.000
2012-02-14,19,969.000
2012-02-14,20,950.000
2012-02-14,21,917.000
2012-02-14,22,890.000
2012-02-14,23,780.000
2012-02-15,0,711.000
2012-02-15,1,645.000
2012-02-15,2,626.000
2012-02-15,3,610.000
2012-02-15,4,628.000
2012-02-15,5,688.000
2012-02-15,6,858.000
2012-02-15,7,933.000
2012-02-15,8,984.000
2012-02-15,9,1016.000
2012-02-15,10,1021.000
2012-02-15,11,1002.000
2012-02-15,12,993.000
2012-02-15,13,989.000
2012-02-15,14,983.000
2012-02-15,15,964.000
2012-02-15,16,961.000
2012-02-15,17,971.000
2012-02-15,18,972.000
2012-02-15,19,971.000
2012-02-15,20,958.000
2012-02-15,21,921.000
2012-02-15,22,873.000
2012-02-15,23,757.000
2012-02-16,0,698.000
2012-02-16,1,640.000
2012-02-16,2,631.000
2012-02-16,3,625.000
2012-02-16,4,632.000
2012-02-16,5,728.000
2012-02-16,6,839.000
2012-02-16,7,952.000
2012-02-16,8,995.000
2012-02-16,9,1047.000
2012-02-16,10,1058.000
2012-02-16,11,1047.000
2012-02-16,12,1039.000
2012-02-16,13,1037.000
2012-02-16,14,1034.000
2012-02-16,15,1015.000
2012-02-16,16,1002.000
2012-02-16,17,1010.000
2012-02-16,18,1025.000
2012-02-16,19,1029.000
2012-02-16,20,1011.000
2012-02-16,21,992.000
2012-02-16,22,898.000
2012-02-16,23,785.000
2012-02-17,0,718.000
2012-02-17,1,665.000
2012-02-17,2,646.000
2012-02-17,3,633.000
2012-02-17,4,652.000
2012-02-17,5,708.000
2012-02-17,6,877.000
2012-02-17,7,965.000
2012-02-17,8,1028.000
2012-02-17,9,1075.000
2012-02-17,10,1084.000
2012-02-17,11,1083.000
2012-02-17,12,1090.000
2012-02-17,13,1089.000
2012-02-17,14,1083.000
2012-02-17,15,1061.000
2012-02-17,16,1002.000
2012-02-17,17,1016.000
2012-02-17,18,1053.000
2012-02-17,19,1064.000
2012-02-17,20,1050.000
2012-02-17,21,1030.000
2012-02-17,22,905.000
2012-02-17,23,807.000
2012-02-18,0,811.000
2012-02-18,1,796.000
2012-02-18,2,773.000
2012-02-18,3,759.000
2012-02-18,4,787.000
2012-02-18,5,833.000
2012-02-18,6,823.000
2012-02-18,7,877.000
2012-02-18,8,953.000
2012-02-18,9,979.000
2012-02-18,10,990.000
2012-02-18,11,976.000
2012-02-18,12,955.000
2012-02-18,13,949.000
2012-02-18,14,949.000
2012-02-18,15,952.000
2012-02-18,16,965.000
2012-02-18,17,972.000
2012-02-18,18,999.000
2012-02-18,19,1004.000
2012-02-18,20,985.000
2012-02-18,21,953.000
2012-02-18,22,908.000
2012-02-18,23,833.000
2012-02-19,0,823.000
2012-02-19,1,770.000
2012-02-19,2,697.000
2012-02-19,3,672.000
2012-02-19,4,700.000
2012-02-19,5,771.000
2012-02-19,6,747.000
2012-02-19,7,822.000
2012-02-19,8,883.000
2012-02-19,9,959.000
2012-02-19,10,970.000
2012-02-19,11,963.000
2012-02-19,12,956.000
2012-02-19,13,955.000
2012-02-19,14,960.000
2012-02-19,15,968.000
2012-02-19,16,978.000
2012-02-19,17,974.000
2012-02-19,18,995.000
2012-02-19,19,1006.000
2012-02-19,20,979.000
2012-02-19,21,965.000
2012-02-19,22,911.000
2012-02-19,23,839.000
2012-02-20,0,804.000
2012-02-20,1,747.000
2012-02-20,2,724.000
2012-02-20,3,703.000
2012-02-20,4,750.000
2012-02-20,5,794.000
2012-02-20,6,890.000
2012-02-20,7,1035.000
2012-02-20,8,1088.000
2012-02-20,9,1111.000
2012-02-20,10,1115.000
2012-02-20,11,1112.000
2012-02-20,12,1106.000
2012-02-20,13,1101.000
2012-02-20,14,1088.000
2012-02-20,15,1075.000
2012-02-20,16,1039.000
2012-02-20,17,1058.000
2012-02-20,18,1080.000
2012-02-20,19,1085.000
2012-02-20,20,1071.000
2012-02-20,21,1039.000
2012-02-20,22,909.000
2012-02-20,23,820.000
2012-02-21,0,717.000
2012-02-21,1,660.000
2012-02-21,2,613.000
2012-02-21,3,616.000
2012-02-21,4,681.000
2012-02-21,5,544.000
2012-02-21,6,858.000
2012-02-21,7,910.000
2012-02-21,8,949.000
2012-02-21,9,974.000
2012-02-21,10,985.000
2012-02-21,11,956.000
2012-02-21,12,949.000
2012-02-21,13,954.000
2012-02-21,14,956.000
2012-02-21,15,936.000
2012-02-21,16,915.000
2012-02-21,17,929.000
2012-02-21,18,957.000
2012-02-21,19,963.000
2012-02-21,20,939.000
2012-02-21,21,898.000
2012-02-21,22,879.000
2012-02-21,23,813.000
2012-02-22,0,694.000
2012-02-22,1,664.000
2012-02-22,2,615.000
2012-02-22,3,606.000
2012-02-22,4,631.000
2012-02-22,5,658.000
2012-02-22,6,817.000
2012-02-22,7,893.000
2012-02-22,8,900.000
2012-02-22,9,933.000
2012-02-22,10,937.000
2012-02-22,11,922.000
2012-02-22,12,924.000
2012-02-22,13,920.000
2012-02-22,14,915.000
2012-02-22,15,905.000
2012-02-22,16,895.000
2012-02-22,17,909.000
2012-02-22,18,917.000
2012-02-22,19,924.000
2012-02-22,20,903.000
2012-02-22,21,886.000
2012-02-22,22,849.000
2012-02-22,23,743.000
2012-02-23,0,733.000
2012-02-23,1,702.000
2012-02-23,2,638.000
2012-02-23,3,644.000
2012-02-23,4,648.000
2012-02-23,5,667.000
2012-02-23,6,703.000
2012-02-23,7,794.000
2012-02-23,8,867.000
2012-02-23,9,880.000
2012-02-23,10,886.000
2012-02-23,11,883.000
2012-02-23,12,879.000
2012-02-23,13,871.000
2012-02-23,14,868.000
2012-02-23,15,870.000
2012-02-23,16,877.000
2012-02-23,17,887.000
2012-02-23,18,905.000
2012-02-23,19,918.000
2012-02-23,20,892.000
2012-02-23,21,876.000
2012-02-23,22,836.000
2012-02-23,23,793.000
2012-02-24,0,731.000
2012-02-24,1,671.000
2012-02-24,2,641.000
2012-02-24,3,632.000
2012-02-24,4,654.000
2012-02-24,5,701.000
2012-02-24,6,830.000
2012-02-24,7,858.000
2012-02-24,8,882.000
2012-02-24,9,905.000
2012-02-24,10,920.000
2012-02-24,11,906.000
2012-02-24,12,890.000
2012-02-24,13,896.000
2012-02-24,14,882.000
2012-02-24,15,864.000
2012-02-24,16,857.000
2012-02-24,17,866.000
2012-02-24,18,895.000
2012-02-24,19,906.000
2012-02-24,20,903.000
2012-02-24,21,858.000
2012-02-24,22,842.000
2012-02-24,23,805.000
2012-02-25,0,698.000
2012-02-25,1,661.000
2012-02-25,2,630.000
2012-02-25,3,623.000
2012-02-25,4,629.000
2012-02-25,5,655.000
2012-02-25,6,713.000
2012-02-25,7,805.000
2012-02-25,8,869.000
2012-02-25,9,882.000
2012-02-25,10,875.000
2012-02-25,11,871.000
2012-02-25,12,866.000
2012-02-25,13,856.000
2012-02-25,14,850.000
2012-02-25,15,863.000
2012-02-25,16,875.000
2012-02-25,17,883.000
2012-02-25,18,888.000
2012-02-25,19,887.000
2012-02-25,20,874.000
2012-02-25,21,862.000
2012-02-25,22,830.000
2012-02-25,23,753.000
2012-02-26,0,716.000
2012-02-26,1,650.000
2012-02-26,2,618.000
2012-02-26,3,578.000
2012-02-26,4,593.000
2012-02-26,5,599.000
2012-02-26,6,274.000
2012-02-26,7,710.000
2012-02-26,8,810.000
2012-02-26,9,854.000
2012-02-26,10,853.000
2012-02-26,11,845.000
2012-02-26,12,841.000
2012-02-26,13,838.000
2012-02-26,14,839.000
2012-02-26,15,849.000
2012-02-26,16,864.000
2012-02-26,17,873.000
2012-02-26,18,881.000
2012-02-26,19,904.000
2012-02-26,20,868.000
2012-02-26,21,861.000
2012-02-26,22,827.000
2012-02-26,23,768.000
2012-02-27,0,697.000
2012-02-27,1,636.000
2012-02-27,2,595.000
2012-02-27,3,576.000
2012-02-27,4,602.000
2012-02-27,5,398.000
2012-02-27,6,816.000
2012-02-27,7,873.000
2012-02-27,8,878.000
2012-02-27,9,903.000
2012-02-27,10,897.000
2012-02-27,11,890.000
2012-02-27,12,888.000
2012-02-27,13,887.000
2012-02-27,14,885.000
2012-02-27,15,882.000
2012-02-27,16,874.000
2012-02-27,17,882.000
2012-02-27,18,887.000
2012-02-27,19,887.000
2012-02-27,20,882.000
2012-02-27,21,876.000
2012-02-27,22,830.000
2012-02-27,23,740.000
2012-02-28,0,655.000
2012-02-28,1,592.000
2012-02-28,2,528.000
2012-02-28,3,568.000
2012-02-28,4,592.000
2012-02-28,5,633.000
2012-02-28,6,770.000
2012-02-28,7,857.000
2012-02-28,8,879.000
2012-02-28,9,888.000
2012-02-28,10,883.000
2012-02-28,11,876.000
2012-02-28,12,880.000
2012-02-28,13,879.000
2012-02-28,14,879.000
2012-02-28,15,867.000
2012-02-28,16,859.000
2012-02-28,17,861.000
2012-02-28,18,869.000
2012-02-28,19,869.000
2012-02-28,20,859.000
2012-02-28,21,843.000
2012-02-28,22,816.000
2012-02-28,23,714.000
2012-02-29,0,646.000
2012-02-29,1,577.000
2012-02-29,2,523.000
2012-02-29,3,555.000
2012-02-29,4,580.000
2012-02-29,5,628.000
2012-02-29,6,749.000
2012-02-29,7,860.000
2012-02-29,8,896.000
2012-02-29,9,906.000
2012-02-29,10,906.000
2012-02-29,11,891.000
2012-02-29,12,877.000
2012-02-29,13,887.000
2012-02-29,14,890.000
2012-02-29,15,884.000
2012-02-29,16,875.000
2012-02-29,17,878.000
2012-02-29,18,889.000
2012-02-29,19,887.000
2012-02-29,20,877.000
2012-02-29,21,868.000
2012-02-29,22,821.000
2012-02-29,23,720.000
2012-03-01,0,664.000
2012-03-01,1,618.000
2012-03-01,2,602.000
2012-03-01,3,593.000
2012-03-01,4,599.000
2012-03-01,5,655.000
2012-03-01,6,794.000
2012-03-01,7,878.000
2012-03-01,8,893.000
2012-03-01,9,920.000
2012-03-01,10,913.000
2012-03-01,11,894.000
2012-03-01,12,865.000
2012-03-01,13,875.000
2012-03-01,14,859.000
2012-03-01,15,884.000
2012-03-01,16,889.000
2012-03-01,17,861.000
2012-03-01,18,874.000
2012-03-01,19,888.000
2012-03-01,20,885.000
2012-03-01,21,882.000
2012-03-01,22,836.000
2012-03-01,23,725.000
2012-03-02,0,690.000
2012-03-02,1,642.000
2012-03-02,2,596.000
2012-03-02,3,583.000
2012-03-02,4,600.000
2012-03-02,5,643.000
2012-03-02,6,766.000
2012-03-02,7,859.000
2012-03-02,8,870.000
2012-03-02,9,887.000
2012-03-02,10,882.000
2012-03-02,11,873.000
2012-03-02,12,858.000
2012-03-02,13,856.000
2012-03-02,14,853.000
2012-03-02,15,862.000
2012-03-02,16,862.000
2012-03-02,17,860.000
2012-03-02,18,865.000
2012-03-02,19,867.000
2012-03-02,20,868.000
2012-03-02,21,845.000
2012-03-02,22,821.000
2012-03-02,23,722.000
2012-03-03,0,702.000
2012-03-03,1,654.000
2012-03-03,2,634.000
2012-03-03,3,626.000
2012-03-03,4,627.000
2012-03-03,5,690.000
2012-03-03,6,728.000
2012-03-03,7,774.000
2012-03-03,8,852.000
2012-03-03,9,860.000
2012-03-03,10,859.000
2012-03-03,11,854.000
2012-03-03,12,849.000
2012-03-03,13,845.000
2012-03-03,14,844.000
2012-03-03,15,851.000
2012-03-03,16,857.000
2012-03-03,17,864.000
2012-03-03,18,868.000
2012-03-03,19,871.000
2012-03-03,20,858.000
2012-03-03,21,847.000
2012-03-03,22,830.000
2012-03-03,23,772.000
2012-03-04,0,693.000
2012-03-04,1,646.000
2012-03-04,2,626.000
2012-03-04,3,620.000
2012-03-04,4,620.000
2012-03-04,5,639.000
2012-03-04,6,652.000
2012-03-04,7,675.000
2012-03-04,8,774.000
2012-03-04,9,811.000
2012-03-04,10,821.000
2012-03-04,11,820.000
2012-03-04,12,814.000
2012-03-04,13,812.000
2012-03-04,14,812.000
2012-03-04,15,816.000
2012-03-04,16,824.000
2012-03-04,17,832.000
2012-03-04,18,853.000
2012-03-04,19,861.000
2012-03-04,20,847.000
2012-03-04,21,830.000
2012-03-04,22,809.000
2012-03-04,23,768.000
2012-03-05,0,718.000
2012-03-05,1,662.000
2012-03-05,2,632.000
2012-03-05,3,626.000
2012-03-05,4,669.000
2012-03-05,5,739.000
2012-03-05,6,859.000
2012-03-05,7,923.000
2012-03-05,8,932.000
2012-03-05,9,955.000
2012-03-05,10,965.000
2012-03-05,11,946.000
2012-03-05,12,926.000
2012-03-05,13,925.000
2012-03-05,14,917.000
2012-03-05,15,931.000
2012-03-05,16,930.000
2012-03-05,17,920.000
2012-03-05,18,927.000
2012-03-05,19,935.000
2012-03-05,20,921.000
2012-03-05,21,909.000
2012-03-05,22,850.000
2012-03-05,23,772.000
2012-03-06,0,754.000
2012-03-06,1,705.000
2012-03-06,2,658.000
2012-03-06,3,662.000
2012-03-06,4,707.000
2012-03-06,5,758.000
2012-03-06,6,856.000
2012-03-06,7,892.000
2012-03-06,8,899.000
2012-03-06,9,911.000
2012-03-06,10,910.000
2012-03-06,11,899.000
2012-03-06,12,890.000
2012-03-06,13,887.000
2012-03-06,14,877.000
2012-03-06,15,894.000
2012-03-06,16,890.000
2012-03-06,17,881.000
2012-03-06,18,887.000
2012-03-06,19,894.000
2012-03-06,20,888.000
2012-03-06,21,887.000
2012-03-06,22,850.000
2012-03-06,23,791.000
2012-03-07,0,780.000
2012-03-07,1,708.000
2012-03-07,2,660.000
2012-03-07,3,672.000
2012-03-07,4,747.000
2012-03-07,5,802.000
2012-03-07,6,900.000
2012-03-07,7,974.000
2012-03-07,8,999.000
2012-03-07,9,1021.000
2012-03-07,10,1030.000
2012-03-07,11,1028.000
2012-03-07,12,1016.000
2012-03-07,13,1011.000
2012-03-07,14,1006.000
2012-03-07,15,1018.000
2012-03-07,16,1010.000
2012-03-07,17,982.000
2012-03-07,18,995.000
2012-03-07,19,1013.000
2012-03-07,20,1028.000
2012-03-07,21,1019.000
2012-03-07,22,977.000
2012-03-07,23,871.000
2012-03-08,0,799.000
2012-03-08,1,747.000
2012-03-08,2,739.000
2012-03-08,3,751.000
2012-03-08,4,818.000
2012-03-08,5,835.000
2012-03-08,6,815.000
2012-03-08,7,896.000
2012-03-08,8,935.000
2012-03-08,9,957.000
2012-03-08,10,960.000
2012-03-08,11,954.000
2012-03-08,12,944.000
2012-03-08,13,937.000
2012-03-08,14,937.000
2012-03-08,15,945.000
2012-03-08,16,953.000
2012-03-08,17,965.000
2012-03-08,18,965.000
2012-03-08,19,986.000
2012-03-08,20,980.000
2012-03-08,21,962.000
2012-03-08,22,931.000
2012-03-08,23,863.000
2012-03-09,0,825.000
2012-03-09,1,755.000
2012-03-09,2,705.000
2012-03-09,3,689.000
2012-03-09,4,714.000
2012-03-09,5,782.000
2012-03-09,6,749.000
2012-03-09,7,820.000
2012-03-09,8,880.000
2012-03-09,9,917.000
2012-03-09,10,932.000
2012-03-09,11,929.000
2012-03-09,12,919.000
2012-03-09,13,915.000
2012-03-09,14,919.000
2012-03-09,15,926.000
2012-03-09,16,929.000
2012-03-09,17,936.000
2012-03-09,18,949.000
2012-03-09,19,974.000
2012-03-09,20,966.000
2012-03-09,21,952.000
2012-03-09,22,911.000
2012-03-09,23,833.000
2012-03-10,0,802.000
2012-03-10,1,727.000
2012-03-10,2,687.000
2012-03-10,3,670.000
2012-03-10,4,668.000
2012-03-10,5,715.000
2012-03-10,6,725.000
2012-03-10,7,768.000
2012-03-10,8,834.000
2012-03-10,9,853.000
2012-03-10,10,882.000
2012-03-10,11,883.000
2012-03-10,12,879.000
2012-03-10,13,875.000
2012-03-10,14,873.000
2012-03-10,15,877.000
2012-03-10,16,883.000
2012-03-10,17,888.000
2012-03-10,18,893.000
2012-03-10,19,913.000
2012-03-10,20,914.000
2012-03-10,21,901.000
2012-03-10,22,879.000
2012-03-10,23,810.000
2012-03-11,0,776.000
2012-03-11,1,694.000
2012-03-11,2,662.000
2012-03-11,3,649.000
2012-03-11,4,688.000
2012-03-11,5,810.000
2012-03-11,6,880.000
2012-03-11,7,969.000
2012-03-11,8,970.000
2012-03-11,9,980.000
2012-03-11,10,980.000
2012-03-11,11,978.000
2012-03-11,12,963.000
2012-03-11,13,961.000
2012-03-11,14,956.000
2012-03-11,15,959.000
2012-03-11,16,961.000
2012-03-11,17,958.000
2012-03-11,18,962.000
2012-03-11,19,965.000
2012-03-11,20,968.000
2012-03-11,21,955.000
2012-03-11,22,926.000
2012-03-11,23,829.000
2012-03-12,0,790.000
2012-03-12,1,697.000
2012-03-12,2,666.000
2012-03-12,3,679.000
2012-03-12,4,719.000
2012-03-12,5,834.000
2012-03-12,6,930.000
2012-03-12,7,989.000
2012-03-12,8,998.000
2012-03-12,9,1019.000
2012-03-12,10,1031.000
2012-03-12,11,1019.000
2012-03-12,12,1002.000
2012-03-12,13,999.000
2012-03-12,14,983.000
2012-03-12,15,1004.000
2012-03-12,16,999.000
2012-03-12,17,977.000
2012-03-12,18,987.000
2012-03-12,19,994.000
2012-03-12,20,996.000
2012-03-12,21,993.000
2012-03-12,22,929.000
2012-03-12,23,810.000
2012-03-13,0,734.000
2012-03-13,1,669.000
2012-03-13,2,621.000
2012-03-13,3,607.000
2012-03-13,4,683.000
2012-03-13,5,806.000
2012-03-13,6,892.000
2012-03-13,7,967.000
2012-03-13,8,975.000
2012-03-13,9,991.000
2012-03-13,10,1001.000
2012-03-13,11,982.000
2012-03-13,12,963.000
2012-03-13,13,959.000
2012-03-13,14,956.000
2012-03-13,15,965.000
2012-03-13,16,967.000
2012-03-13,17,955.000
2012-03-13,18,967.000
2012-03-13,19,972.000
2012-03-13,20,970.000
2012-03-13,21,956.000
2012-03-13,22,884.000
2012-03-13,23,794.000
2012-03-14,0,763.000
2012-03-14,1,674.000
2012-03-14,2,643.000
2012-03-14,3,624.000
2012-03-14,4,636.000
2012-03-14,5,720.000
2012-03-14,6,837.000
2012-03-14,7,899.000
2012-03-14,8,930.000
2012-03-14,9,945.000
2012-03-14,10,945.000
2012-03-14,11,940.000
2012-03-14,12,934.000
2012-03-14,13,934.000
2012-03-14,14,931.000
2012-03-14,15,933.000
2012-03-14,16,924.000
2012-03-14,17,914.000
2012-03-14,18,922.000
2012-03-14,19,934.000
2012-03-14,20,934.000
2012-03-14,21,910.000
2012-03-14,22,861.000
2012-03-14,23,789.000
2012-03-15,0,769.000
2012-03-15,1,667.000
2012-03-15,2,613.000
2012-03-15,3,623.000
2012-03-15,4,680.000
2012-03-15,5,814.000
2012-03-15,6,841.000
2012-03-15,7,911.000
2012-03-15,8,946.000
2012-03-15,9,962.000
2012-03-15,10,967.000
2012-03-15,11,964.000
2012-03-15,12,944.000
2012-03-15,13,944.000
2012-03-15,14,941.000
2012-03-15,15,957.000
2012-03-15,16,953.000
2012-03-15,17,932.000
2012-03-15,18,936.000
2012-03-15,19,947.000
2012-03-15,20,953.000
2012-03-15,21,936.000
2012-03-15,22,887.000
2012-03-15,23,835.000
2012-03-16,0,797.000
2012-03-16,1,702.000
2012-03-16,2,667.000
2012-03-16,3,663.000
2012-03-16,4,718.000
2012-03-16,5,830.000
2012-03-16,6,865.000
2012-03-16,7,939.000
2012-03-16,8,967.000
2012-03-16,9,984.000
2012-03-16,10,991.000
2012-03-16,11,977.000
2012-03-16,12,964.000
2012-03-16,13,960.000
2012-03-16,14,953.000
2012-03-16,15,964.000
2012-03-16,16,956.000
2012-03-16,17,941.000
2012-03-16,18,958.000
2012-03-16,19,964.000
2012-03-16,20,968.000
2012-03-16,21,944.000
2012-03-16,22,899.000
2012-03-16,23,850.000
2012-03-17,0,856.000
2012-03-17,1,798.000
2012-03-17,2,766.000
2012-03-17,3,708.000
2012-03-17,4,755.000
2012-03-17,5,826.000
2012-03-17,6,830.000
2012-03-17,7,843.000
2012-03-17,8,915.000
2012-03-17,9,956.000
2012-03-17,10,938.000
2012-03-17,11,936.000
2012-03-17,12,929.000
2012-03-17,13,923.000
2012-03-17,14,919.000
2012-03-17,15,919.000
2012-03-17,16,919.000
2012-03-17,17,930.000
2012-03-17,18,941.000
2012-03-17,19,965.000
2012-03-17,20,955.000
2012-03-17,21,947.000
2012-03-17,22,910.000
2012-03-17,23,867.000
2012-03-18,0,853.000
2012-03-18,1,781.000
2012-03-18,2,719.000
2012-03-18,3,704.000
2012-03-18,4,717.000
2012-03-18,5,761.000
2012-03-18,6,810.000
2012-03-18,7,826.000
2012-03-18,8,894.000
2012-03-18,9,918.000
2012-03-18,10,921.000
2012-03-18,11,917.000
2012-03-18,12,911.000
2012-03-18,13,906.000
2012-03-18,14,906.000
2012-03-18,15,910.000
2012-03-18,16,912.000
2012-03-18,17,918.000
2012-03-18,18,942.000
2012-03-18,19,963.000
2012-03-18,20,964.000
2012-03-18,21,929.000
2012-03-18,22,892.000
2012-03-18,23,837.000
2012-03-19,0,780.000
2012-03-19,1,692.000
2012-03-19,2,671.000
2012-03-19,3,676.000
2012-03-19,4,719.000
2012-03-19,5,753.000
2012-03-19,6,865.000
2012-03-19,7,952.000
2012-03-19,8,972.000
2012-03-19,9,983.000
2012-03-19,10,996.000
2012-03-19,11,986.000
2012-03-19,12,969.000
2012-03-19,13,967.000
2012-03-19,14,964.000
2012-03-19,15,982.000
2012-03-19,16,976.000
2012-03-19,17,969.000
2012-03-19,18,972.000
2012-03-19,19,972.000
2012-03-19,20,980.000
2012-03-19,21,965.000
2012-03-19,22,899.000
2012-03-19,23,839.000
2012-03-20,0,782.000
2012-03-20,1,701.000
2012-03-20,2,684.000
2012-03-20,3,678.000
2012-03-20,4,724.000
2012-03-20,5,811.000
2012-03-20,6,883.000
2012-03-20,7,966.000
2012-03-20,8,989.000
2012-03-20,9,1014.000
2012-03-20,10,1027.000
2012-03-20,11,1030.000
2012-03-20,12,1013.000
2012-03-20,13,1005.000
2012-03-20,14,999.000
2012-03-20,15,1017.000
2012-03-20,16,1013.000
2012-03-20,17,986.000
2012-03-20,18,994.000
2012-03-20,19,1001.000
2012-03-20,20,1030.000
2012-03-20,21,1012.000
2012-03-20,22,930.000
2012-03-20,23,829.000
2012-03-21,0,788.000
2012-03-21,1,700.000
2012-03-21,2,666.000
2012-03-21,3,676.000
2012-03-21,4,758.000
2012-03-21,5,836.000
2012-03-21,6,931.000
2012-03-21,7,989.000
2012-03-21,8,1023.000
2012-03-21,9,1046.000
2012-03-21,10,1054.000
2012-03-21,11,1048.000
2012-03-21,12,1037.000
2012-03-21,13,1032.000
2012-03-21,14,1028.000
2012-03-21,15,1040.000
2012-03-21,16,1033.000
2012-03-21,17,1014.000
2012-03-21,18,1019.000
2012-03-21,19,1025.000
2012-03-21,20,1029.000
2012-03-21,21,1021.000
2012-03-21,22,935.000
2012-03-21,23,847.000
2012-03-22,0,798.000
2012-03-22,1,713.000
2012-03-22,2,695.000
2012-03-22,3,706.000
2012-03-22,4,722.000
2012-03-22,5,821.000
2012-03-22,6,908.000
2012-03-22,7,945.000
2012-03-22,8,983.000
2012-03-22,9,994.000
2012-03-22,10,1007.000
2012-03-22,11,1007.000
2012-03-22,12,1002.000
2012-03-22,13,1000.000
2012-03-22,14,998.000
2012-03-22,15,1012.000
2012-03-22,16,997.000
2012-03-22,17,982.000
2012-03-22,18,996.000
2012-03-22,19,992.000
2012-03-22,20,991.000
2012-03-22,21,985.000
2012-03-22,22,905.000
2012-03-22,23,824.000
2012-03-23,0,769.040
2012-03-23,1,663.820
2012-03-23,2,630.120
2012-03-23,3,620.740
2012-03-23,4,708.580
2012-03-23,5,766.870
2012-03-23,6,870.760
2012-03-23,7,964.820
2012-03-23,8,982.700
2012-03-23,9,992.820
2012-03-23,10,1008.900
2012-03-23,11,1000.600
2012-03-23,12,989.480
2012-03-23,13,993.400
2012-03-23,14,990.280
2012-03-23,15,996.320
2012-03-23,16,988.800
2012-03-23,17,978.200
2012-03-23,18,982.740
2012-03-23,19,985.100
2012-03-23,20,985.690
2012-03-23,21,984.950
2012-03-23,22,938.340
2012-03-23,23,834.850
2012-03-24,0,885.000
2012-03-24,1,805.000
2012-03-24,2,801.000
2012-03-24,3,752.000
2012-03-24,4,819.000
2012-03-24,5,839.000
2012-03-24,6,853.000
2012-03-24,7,927.000
2012-03-24,8,960.000
2012-03-24,9,990.000
2012-03-24,10,998.000
2012-03-24,11,993.000
2012-03-24,12,985.000
2012-03-24,13,980.000
2012-03-24,14,976.000
2012-03-24,15,975.000
2012-03-24,16,979.000
2012-03-24,17,988.000
2012-03-24,18,998.000
2012-03-24,19,1005.000
2012-03-24,20,985.000
2012-03-24,21,967.000
2012-03-24,22,942.000
2012-03-24,23,882.000
2012-03-25,0,866.880
2012-03-25,1,756.440
2012-03-25,2,699.030
2012-03-25,3,679.870
2012-03-25,4,699.050
2012-03-25,5,701.720
2012-03-25,6,720.640
2012-03-25,7,743.350
2012-03-25,8,875.090
2012-03-25,9,916.700
2012-03-25,10,920.670
2012-03-25,11,916.060
2012-03-25,12,911.980
2012-03-25,13,908.540
2012-03-25,14,908.080
2012-03-25,15,916.820
2012-03-25,16,921.990
2012-03-25,17,931.200
2012-03-25,18,942.360
2012-03-25,19,941.970
2012-03-25,20,930.340
2012-03-25,21,899.090
2012-03-25,22,897.120
2012-03-25,23,854.210
2012-03-26,0,774.660
2012-03-26,1,685.530
2012-03-26,2,626.310
2012-03-26,3,615.120
2012-03-26,4,728.990
2012-03-26,5,759.670
2012-03-26,6,903.300
2012-03-26,7,1016.480
2012-03-26,8,1037.380
2012-03-26,9,1047.430
2012-03-26,10,1094.740
2012-03-26,11,1087.700
2012-03-26,12,1041.970
2012-03-26,13,1041.650
2012-03-26,14,1033.410
2012-03-26,15,1040.890
2012-03-26,16,1029.210
2012-03-26,17,1010.220
2012-03-26,18,1031.770
2012-03-26,19,1030.330
2012-03-26,20,1009.690
2012-03-26,21,988.050
2012-03-26,22,936.500
2012-03-26,23,820.680
2012-03-27,0,744.000
2012-03-27,1,689.000
2012-03-27,2,640.000
2012-03-27,3,627.000
2012-03-27,4,680.000
2012-03-27,5,742.000
2012-03-27,6,881.000
2012-03-27,7,964.000
2012-03-27,8,981.000
