Date,Hour,sellFullPlannedVolume
2012-04-29,4,69652.695
2012-04-29,5,70640.781
2012-04-29,6,72254.656
2012-04-29,7,73742.203
2012-04-29,8,75620.992
2012-04-29,9,77565.477
2012-04-29,10,78485.820
2012-04-29,11,78255.750
2012-04-29,12,77794.539
2012-04-29,13,77450.406
2012-04-29,14,77251.891
2012-04-29,15,76998.977
2012-04-29,16,77122.078
2012-04-29,17,77618.656
2012-04-29,18,78026.594
2012-04-29,19,79001.945
2012-04-29,20,80423.555
2012-04-29,21,80547.820
2012-04-29,22,78208.242
2012-04-29,23,74661.953
2012-04-30,0,71801.016
2012-04-30,1,69636.562
2012-04-30,2,68810.266
2012-04-30,3,68962.703
2012-04-30,4,69184.195
2012-04-30,5,70157.531
2012-04-30,6,71674.750
2012-04-30,7,72701.398
2012-04-30,8,74646.336
2012-04-30,9,76621.578
2012-04-30,10,77500.031
2012-04-30,11,77266.688
2012-04-30,12,77051.375
2012-04-30,13,76911.156
2012-04-30,14,76746.242
2012-04-30,15,76313.820
2012-04-30,16,76339.930
2012-04-30,17,76832.383
2012-04-30,18,77284.844
2012-04-30,19,78505.562
2012-04-30,20,79721.492
2012-04-30,21,80254.711
2012-04-30,22,77903.461
2012-04-30,23,74220.094
2012-05-01,0,71136.008
2012-05-01,1,68940.102
2012-05-01,2,68299.789
2012-05-01,3,68444.680
2012-05-01,4,68572.391
2012-05-01,5,69188.359
2012-05-01,6,70543.766
2012-05-01,7,71875.625
2012-05-01,8,73781.258
2012-05-01,9,75865.359
2012-05-01,10,76720.328
2012-05-01,11,76614.594
2012-05-01,12,76195.023
2012-05-01,13,76025.383
2012-05-01,14,76008.375
2012-05-01,15,75838.164
2012-05-01,16,75974.406
2012-05-01,17,76355.820
2012-05-01,18,77013.391
2012-05-01,19,78245.117
2012-05-01,20,79190.445
2012-05-01,21,79936.820
2012-05-01,22,77440.391
2012-05-01,23,73781.789
2012-05-02,0,71498.852
2012-05-02,1,69922.734
2012-05-02,2,68722.641
2012-05-02,3,68865.305
2012-05-02,4,69751.867
2012-05-02,5,71673.859
2012-05-02,6,74583.414
2012-05-02,7,79057.320
2012-05-02,8,82465.773
2012-05-02,9,84211.320
2012-05-02,10,85105.352
2012-05-02,11,84089.266
2012-05-02,12,83817.383
2012-05-02,13,84032.656
2012-05-02,14,83682.031
2012-05-02,15,83137.156
2012-05-02,16,82544.445
2012-05-02,17,82045.359
2012-05-02,18,81768.742
2012-05-02,19,81615.781
2012-05-02,20,83049.398
2012-05-02,21,83280.906
2012-05-02,22,80178.906
2012-05-02,23,75412.477
2012-05-03,0,71141.289
2012-05-03,1,69758.812
2012-05-03,2,69377.109
2012-05-03,3,69325.164
2012-05-03,4,70136.758
2012-05-03,5,71337.883
2012-05-03,6,74296.578
2012-05-03,7,78577.656
2012-05-03,8,82065.531
2012-05-03,9,84182.117
2012-05-03,10,84845.320
2012-05-03,11,84473.898
2012-05-03,12,83888.492
2012-05-03,13,84037.070
2012-05-03,14,83662.586
2012-05-03,15,82977.656
2012-05-03,16,82474.719
2012-05-03,17,82064.930
2012-05-03,18,82055.172
2012-05-03,19,82007.922
2012-05-03,20,83231.539
2012-05-03,21,83470.328
2012-05-03,22,80212.320
2012-05-03,23,75351.477
2012-05-04,0,71630.281
2012-05-04,1,70433.641
2012-05-04,2,69775.617
2012-05-04,3,69839.742
2012-05-04,4,70748.359
2012-05-04,5,72069.109
2012-05-04,6,74972.539
2012-05-04,7,79344.430
2012-05-04,8,82900.969
2012-05-04,9,84831.320
2012-05-04,10,84783.406
2012-05-04,11,84338.969
2012-05-04,12,83790.109
2012-05-04,13,83949.711
2012-05-04,14,83678.062
2012-05-04,15,82962.180
2012-05-04,16,82298.078
2012-05-04,17,81985.844
2012-05-04,18,82067.203
2012-05-04,19,81993.281
2012-05-04,20,83063.898
2012-05-04,21,83307.578
2012-05-04,22,80264.219
2012-05-04,23,75639.031
2012-05-05,0,72215.094
2012-05-05,1,70802.086
2012-05-05,2,70183.156
2012-05-05,3,70194.078
2012-05-05,4,70913.508
2012-05-05,5,72159.531
2012-05-05,6,74923.281
2012-05-05,7,78904.188
2012-05-05,8,82237.930
2012-05-05,9,84172.023
2012-05-05,10,84466.984
2012-05-05,11,83935.016
2012-05-05,12,83232.492
2012-05-05,13,83240.469
2012-05-05,14,82732.648
2012-05-05,15,82038.203
2012-05-05,16,81349.195
2012-05-05,17,81175.578
2012-05-05,18,81089.969
2012-05-05,19,81004.789
2012-05-05,20,82005.141
2012-05-05,21,82360.180
2012-05-05,22,79950.734
2012-05-05,23,75270.609
2012-05-06,0,71394.031
2012-05-06,1,69730.195
2012-05-06,2,69662.992
2012-05-06,3,69291.906
2012-05-06,4,69319.680
2012-05-06,5,69846.883
2012-05-06,6,71279.664
2012-05-06,7,72904.734
2012-05-06,8,75303.383
2012-05-06,9,77559.703
2012-05-06,10,78552.961
2012-05-06,11,78678.727
2012-05-06,12,78366.766
2012-05-06,13,78196.945
2012-05-06,14,77857.516
2012-05-06,15,77696.211
2012-05-06,16,77614.141
2012-05-06,17,77889.891
2012-05-06,18,78248.227
2012-05-06,19,78746.328
2012-05-06,20,80126.742
2012-05-06,21,80904.805
2012-05-06,22,78528.625
2012-05-06,23,74501.398
2012-05-07,0,71432.164
2012-05-07,1,69139.375
2012-05-07,2,69108.836
2012-05-07,3,69167.484
2012-05-07,4,69149.312
2012-05-07,5,69849.883
2012-05-07,6,71426.961
2012-05-07,7,72885.359
2012-05-07,8,74884.688
2012-05-07,9,76850.180
2012-05-07,10,77825.875
2012-05-07,11,77992.438
2012-05-07,12,77708.727
2012-05-07,13,77611.016
2012-05-07,14,77282.750
2012-05-07,15,77091.867
2012-05-07,16,77000.047
2012-05-07,17,77454.727
2012-05-07,18,77800.570
2012-05-07,19,78510.906
2012-05-07,20,79819.492
2012-05-07,21,80559.617
2012-05-07,22,78345.484
2012-05-07,23,74457.445
2012-05-08,0,71466.133
2012-05-08,1,69311.602
2012-05-08,2,69031.273
2012-05-08,3,69012.078
2012-05-08,4,68974.344
2012-05-08,5,69582.180
2012-05-08,6,71263.820
2012-05-08,7,72762.344
2012-05-08,8,74727.891
2012-05-08,9,76833.242
2012-05-08,10,77812.945
2012-05-08,11,77831.828
2012-05-08,12,77533.047
2012-05-08,13,77333.625
2012-05-08,14,77002.102
2012-05-08,15,76849.477
2012-05-08,16,76798.555
2012-05-08,17,77182.664
2012-05-08,18,77608.266
2012-05-08,19,78141.125
2012-05-08,20,79503.484
2012-05-08,21,80333.664
2012-05-08,22,78282.320
2012-05-08,23,74464.211
2012-05-09,0,71195.953
2012-05-09,1,68950.445
2012-05-09,2,69105.328
2012-05-09,3,69087.086
2012-05-09,4,68940.453
2012-05-09,5,69273.898
2012-05-09,6,70493.969
2012-05-09,7,71728.617
2012-05-09,8,73458.391
2012-05-09,9,75582.133
2012-05-09,10,76518.570
2012-05-09,11,76603.094
2012-05-09,12,76257.797
2012-05-09,13,76050.219
2012-05-09,14,75774.969
2012-05-09,15,75685.750
2012-05-09,16,75675.242
2012-05-09,17,76195.523
2012-05-09,18,76604.555
2012-05-09,19,77219.742
2012-05-09,20,78700.031
2012-05-09,21,79431.211
2012-05-09,22,77616.789
2012-05-09,23,74072.500
2012-05-10,0,70779.977
2012-05-10,1,69989.211
2012-05-10,2,69509.680
2012-05-10,3,69630.055
2012-05-10,4,70216.641
2012-05-10,5,71737.844
2012-05-10,6,73074.789
2012-05-10,7,77397.555
2012-05-10,8,81627.586
2012-05-10,9,83604.320
2012-05-10,10,83824.445
2012-05-10,11,83175.328
2012-05-10,12,82662.344
2012-05-10,13,82809.336
2012-05-10,14,82488.727
2012-05-10,15,81850.453
2012-05-10,16,81070.594
2012-05-10,17,80118.188
2012-05-10,18,80018.516
2012-05-10,19,80374.297
2012-05-10,20,81429.133
2012-05-10,21,81635.773
2012-05-10,22,79530.344
2012-05-10,23,75367.117
2012-05-11,0,70880.633
2012-05-11,1,69907.203
2012-05-11,2,69314.094
2012-05-11,3,69344.891
2012-05-11,4,70175.016
2012-05-11,5,71717.469
2012-05-11,6,73856.492
2012-05-11,7,77929.109
2012-05-11,8,81791.570
2012-05-11,9,83640.016
2012-05-11,10,83857.828
2012-05-11,11,83002.875
2012-05-11,12,82591.008
2012-05-11,13,82680.414
2012-05-11,14,82316.758
2012-05-11,15,81693.602
2012-05-11,16,81238.461
2012-05-11,17,80897.344
2012-05-11,18,80741.836
2012-05-11,19,80872.781
2012-05-11,20,81825.641
2012-05-11,21,82038.461
2012-05-11,22,79664.289
2012-05-11,23,75489.422
2012-05-12,0,71222.539
2012-05-12,1,70559.648
2012-05-12,2,69261.000
2012-05-12,3,69062.781
2012-05-12,4,69736.406
2012-05-12,5,71547.047
2012-05-12,6,73875.688
2012-05-12,7,78281.672
2012-05-12,8,82297.281
2012-05-12,9,84627.531
2012-05-12,10,84786.547
2012-05-12,11,84244.680
2012-05-12,12,83628.656
2012-05-12,13,83557.797
2012-05-12,14,83087.609
2012-05-12,15,82353.484
2012-05-12,16,81497.117
2012-05-12,17,81011.242
2012-05-12,18,80802.984
2012-05-12,19,80512.031
2012-05-12,20,81398.430
2012-05-12,21,81841.672
2012-05-12,22,79422.453
2012-05-12,23,74944.078
2012-05-13,0,70922.172
2012-05-13,1,69239.773
2012-05-13,2,68622.367
2012-05-13,3,68200.875
2012-05-13,4,68042.281
2012-05-13,5,68965.195
2012-05-13,6,70279.805
2012-05-13,7,71719.883
2012-05-13,8,74619.328
2012-05-13,9,76975.734
2012-05-13,10,77934.633
2012-05-13,11,77874.375
2012-05-13,12,77434.477
2012-05-13,13,77190.562
2012-05-13,14,77082.109
2012-05-13,15,76868.023
2012-05-13,16,76978.508
2012-05-13,17,77336.227
2012-05-13,18,77615.062
2012-05-13,19,77785.719
2012-05-13,20,78732.453
2012-05-13,21,79409.539
2012-05-13,22,77606.781
2012-05-13,23,73871.789
2012-05-14,0,70781.742
2012-05-14,1,69442.695
2012-05-14,2,68421.250
2012-05-14,3,68452.789
2012-05-14,4,69200.078
2012-05-14,5,70599.586
2012-05-14,6,73831.375
2012-05-14,7,78233.484
2012-05-14,8,82497.906
2012-05-14,9,84701.234
2012-05-14,10,85297.852
2012-05-14,11,84752.406
2012-05-14,12,84010.258
2012-05-14,13,84198.805
2012-05-14,14,83876.297
2012-05-14,15,83191.844
2012-05-14,16,82461.492
2012-05-14,17,81767.023
2012-05-14,18,81685.062
2012-05-14,19,81661.430
2012-05-14,20,82322.648
2012-05-14,21,82539.836
2012-05-14,22,79749.312
2012-05-14,23,75691.102
2012-05-15,0,71251.961
2012-05-15,1,69306.523
2012-05-15,2,68644.094
2012-05-15,3,68565.344
2012-05-15,4,69492.219
2012-05-15,5,71493.852
2012-05-15,6,75661.344
2012-05-15,7,78841.508
2012-05-15,8,82734.180
2012-05-15,9,84859.391
2012-05-15,10,85224.719
2012-05-15,11,84564.844
2012-05-15,12,83671.602
2012-05-15,13,83928.633
2012-05-15,14,83662.484
2012-05-15,15,83061.961
2012-05-15,16,82450.930
2012-05-15,17,82081.406
2012-05-15,18,81751.039
2012-05-15,19,81508.453
2012-05-15,20,82157.500
2012-05-15,21,82469.938
2012-05-15,22,79776.602
2012-05-15,23,75798.602
2012-05-16,0,71745.719
2012-05-16,1,69320.414
2012-05-16,2,68849.984
2012-05-16,3,68710.562
2012-05-16,4,69293.102
2012-05-16,5,71328.656
2012-05-16,6,75227.148
2012-05-16,7,78695.797
2012-05-16,8,82694.984
2012-05-16,9,84974.125
2012-05-16,10,85232.328
2012-05-16,11,84372.945
2012-05-16,12,83983.242
2012-05-16,13,84218.688
2012-05-16,14,83944.852
2012-05-16,15,83205.938
2012-05-16,16,82431.891
2012-05-16,17,82162.258
2012-05-16,18,81751.188
2012-05-16,19,81418.305
2012-05-16,20,81894.688
2012-05-16,21,82503.227
2012-05-16,22,79743.266
2012-05-16,23,74860.078
2012-05-17,0,71042.984
2012-05-17,1,69852.062
2012-05-17,2,69009.547
2012-05-17,3,68867.695
2012-05-17,4,69642.953
2012-05-17,5,71881.203
2012-05-17,6,74396.578
2012-05-17,7,78401.688
2012-05-17,8,82442.664
2012-05-17,9,84487.883
2012-05-17,10,84849.391
2012-05-17,11,84182.758
2012-05-17,12,83565.000
2012-05-17,13,83736.578
2012-05-17,14,83478.680
2012-05-17,15,82816.281
2012-05-17,16,81926.758
2012-05-17,17,81463.445
2012-05-17,18,80810.672
2012-05-17,19,80391.109
2012-05-17,20,80903.875
2012-05-17,21,81296.977
2012-05-17,22,78998.203
2012-05-17,23,74327.508
2012-05-18,0,70772.258
2012-05-18,1,69684.930
2012-05-18,2,68881.141
2012-05-18,3,68811.352
2012-05-18,4,69432.758
2012-05-18,5,71355.406
2012-05-18,6,73438.641
2012-05-18,7,77560.000
2012-05-18,8,81667.633
2012-05-18,9,84007.859
2012-05-18,10,84241.844
2012-05-18,11,83545.008
2012-05-18,12,82933.031
2012-05-18,13,83262.859
2012-05-18,14,83082.039
2012-05-18,15,82378.492
2012-05-18,16,81488.398
2012-05-18,17,80959.594
2012-05-18,18,80467.656
2012-05-18,19,80050.586
2012-05-18,20,80567.094
2012-05-18,21,80879.758
2012-05-18,22,78753.195
2012-05-18,23,74102.305
2012-05-19,0,70754.078
2012-05-19,1,68936.297
2012-05-19,2,68015.273
2012-05-19,3,67610.195
2012-05-19,4,67331.023
2012-05-19,5,68319.898
2012-05-19,6,69781.281
2012-05-19,7,70858.188
2012-05-19,8,73866.852
2012-05-19,9,76454.633
2012-05-19,10,77379.000
2012-05-19,11,77251.266
2012-05-19,12,76924.688
2012-05-19,13,76701.680
2012-05-19,14,76392.695
2012-05-19,15,76080.375
2012-05-19,16,75851.977
2012-05-19,17,76052.648
2012-05-19,18,76037.484
2012-05-19,19,76195.656
2012-05-19,20,76912.773
2012-05-19,21,77716.508
2012-05-19,22,76005.273
2012-05-19,23,72244.180
2012-05-20,0,69554.820
2012-05-20,1,68215.008
2012-05-20,2,67465.719
2012-05-20,3,66836.016
2012-05-20,4,66312.398
2012-05-20,5,66969.016
2012-05-20,6,67903.172
2012-05-20,7,69125.406
2012-05-20,8,71578.820
2012-05-20,9,74123.578
2012-05-20,10,74964.047
2012-05-20,11,75184.805
2012-05-20,12,75155.539
2012-05-20,13,75032.156
2012-05-20,14,74945.805
2012-05-20,15,74737.805
2012-05-20,16,74612.242
2012-05-20,17,74857.797
2012-05-20,18,75277.586
2012-05-20,19,75622.562
2012-05-20,20,76994.617
2012-05-20,21,77806.578
2012-05-20,22,75474.234
2012-05-20,23,71591.594
2012-05-21,0,69305.188
2012-05-21,1,67856.828
2012-05-21,2,67375.602
2012-05-21,3,67231.234
2012-05-21,4,68143.906
2012-05-21,5,70441.773
2012-05-21,6,73257.609
2012-05-21,7,77006.805
2012-05-21,8,81260.391
2012-05-21,9,83665.617
2012-05-21,10,84283.180
2012-05-21,11,83679.430
2012-05-21,12,83223.438
2012-05-21,13,83518.297
2012-05-21,14,83154.250
2012-05-21,15,82457.461
2012-05-21,16,81494.742
2012-05-21,17,80901.711
2012-05-21,18,80596.664
2012-05-21,19,80274.492
2012-05-21,20,80661.781
2012-05-21,21,80785.688
2012-05-21,22,78383.406
2012-05-21,23,73770.742
2012-05-22,0,70097.375
2012-05-22,1,68593.336
2012-05-22,2,67850.992
2012-05-22,3,67783.852
2012-05-22,4,68471.180
2012-05-22,5,70681.695
2012-05-22,6,73558.555
2012-05-22,7,77010.891
2012-05-22,8,81212.906
2012-05-22,9,83508.945
2012-05-22,10,84134.977
2012-05-22,11,83352.492
2012-05-22,12,82945.398
2012-05-22,13,83344.531
2012-05-22,14,82882.125
2012-05-22,15,82250.414
2012-05-22,16,81160.602
2012-05-22,17,80612.094
2012-05-22,18,80081.039
2012-05-22,19,79847.398
2012-05-22,20,80139.836
2012-05-22,21,80523.586
2012-05-22,22,78192.977
2012-05-22,23,73690.234
2012-05-23,0,70577.312
2012-05-23,1,68317.898
2012-05-23,2,67822.273
2012-05-23,3,67515.648
2012-05-23,4,67946.453
2012-05-23,5,70201.578
2012-05-23,6,72968.688
2012-05-23,7,76895.945
2012-05-23,8,81168.586
2012-05-23,9,83659.180
2012-05-23,10,84444.336
2012-05-23,11,83751.172
2012-05-23,12,83291.844
2012-05-23,13,83804.383
2012-05-23,14,83473.047
2012-05-23,15,82816.328
2012-05-23,16,81652.688
2012-05-23,17,81023.844
2012-05-23,18,80632.078
2012-05-23,19,80086.141
2012-05-23,20,80282.844
2012-05-23,21,80871.898
2012-05-23,22,78381.664
2012-05-23,23,73659.023
2012-05-24,0,70980.258
2012-05-24,1,68687.227
2012-05-24,2,67767.641
2012-05-24,3,67736.508
2012-05-24,4,68429.930
2012-05-24,5,70566.359
2012-05-24,6,73212.789
2012-05-24,7,77111.258
2012-05-24,8,81379.961
2012-05-24,9,83917.758
2012-05-24,10,84427.258
2012-05-24,11,83725.242
2012-05-24,12,83316.312
2012-05-24,13,83887.117
2012-05-24,14,83452.328
2012-05-24,15,82930.281
2012-05-24,16,81864.172
2012-05-24,17,81381.352
2012-05-24,18,80799.633
2012-05-24,19,80321.438
2012-05-24,20,80291.625
2012-05-24,21,80897.617
2012-05-24,22,78572.375
2012-05-24,23,74668.422
2012-05-25,0,71494.359
2012-05-25,1,69490.930
2012-05-25,2,67831.078
2012-05-25,3,67763.477
2012-05-25,4,68200.484
2012-05-25,5,70015.602
2012-05-25,6,73292.031
2012-05-25,7,77746.773
2012-05-25,8,81807.070
2012-05-25,9,83895.289
2012-05-25,10,84356.953
2012-05-25,11,83715.398
2012-05-25,12,83301.125
2012-05-25,13,83791.891
2012-05-25,14,83174.680
2012-05-25,15,82602.312
2012-05-25,16,81513.148
2012-05-25,17,80958.570
2012-05-25,18,80629.820
2012-05-25,19,80210.406
2012-05-25,20,80283.094
2012-05-25,21,80776.148
2012-05-25,22,78460.188
2012-05-25,23,75085.734
2012-05-26,0,71530.719
2012-05-26,1,69675.883
2012-05-26,2,68236.695
2012-05-26,3,67551.227
2012-05-26,4,67532.289
2012-05-26,5,67872.523
2012-05-26,6,69174.633
2012-05-26,7,71668.008
2012-05-26,8,74744.453
2012-05-26,9,77229.547
2012-05-26,10,78113.836
2012-05-26,11,77977.523
2012-05-26,12,77793.344
2012-05-26,13,77635.414
2012-05-26,14,77101.086
2012-05-26,15,76808.172
2012-05-26,16,76324.641
2012-05-26,17,76470.195
2012-05-26,18,76525.461
2012-05-26,19,76574.742
2012-05-26,20,77184.422
2012-05-26,21,77786.500
2012-05-26,22,76321.602
2012-05-26,23,72770.891
2012-05-27,0,69421.945
2012-05-27,1,68561.906
2012-05-27,2,67292.516
2012-05-27,3,66568.820
2012-05-27,4,66125.383
2012-05-27,5,66762.297
2012-05-27,6,68107.430
2012-05-27,7,69203.812
2012-05-27,8,71732.570
2012-05-27,9,74275.742
2012-05-27,10,75520.883
2012-05-27,11,75723.570
2012-05-27,12,75701.719
2012-05-27,13,75714.172
2012-05-27,14,75414.797
2012-05-27,15,75297.609
2012-05-27,16,74992.109
2012-05-27,17,75418.156
2012-05-27,18,75717.945
2012-05-27,19,76101.039
2012-05-27,20,77289.117
2012-05-27,21,77996.398
2012-05-27,22,76079.938
2012-05-27,23,73177.516
2012-05-28,0,69702.859
2012-05-28,1,67994.062
2012-05-28,2,66879.602
2012-05-28,3,66565.906
2012-05-28,4,67305.289
2012-05-28,5,68976.531
2012-05-28,6,72307.484
2012-05-28,7,76544.539
2012-05-28,8,81395.742
2012-05-28,9,83678.625
2012-05-28,10,84223.312
2012-05-28,11,83815.125
2012-05-28,12,83340.539
2012-05-28,13,83636.922
2012-05-28,14,83063.586
2012-05-28,15,82349.539
2012-05-28,16,81370.422
2012-05-28,17,80887.961
2012-05-28,18,80404.219
2012-05-28,19,80126.336
2012-05-28,20,80532.281
2012-05-28,21,80920.953
2012-05-28,22,78407.305
2012-05-28,23,74993.352
2012-05-29,0,71602.312
2012-05-29,1,69408.023
2012-05-29,2,67863.875
2012-05-29,3,67696.305
2012-05-29,4,68123.250
2012-05-29,5,69607.469
2012-05-29,6,72470.375
2012-05-29,7,76974.766
2012-05-29,8,81433.992
2012-05-29,9,83765.547
2012-05-29,10,84154.516
2012-05-29,11,83540.703
2012-05-29,12,82922.508
2012-05-29,13,83356.984
2012-05-29,14,82779.070
2012-05-29,15,82240.516
2012-05-29,16,81067.516
2012-05-29,17,80786.453
2012-05-29,18,80240.461
2012-05-29,19,80112.359
2012-05-29,20,80393.633
2012-05-29,21,81047.547
2012-05-29,22,79195.523
2012-05-29,23,75535.797
2012-05-30,0,71444.281
2012-05-30,1,68799.531
2012-05-30,2,67311.008
2012-05-30,3,67167.688
2012-05-30,4,67715.250
2012-05-30,5,69467.117
2012-05-30,6,72190.422
2012-05-30,7,76476.922
2012-05-30,8,81145.188
2012-05-30,9,83501.375
2012-05-30,10,83973.336
2012-05-30,11,83445.766
2012-05-30,12,82866.539
2012-05-30,13,83375.242
2012-05-30,14,82719.203
2012-05-30,15,82143.062
2012-05-30,16,81040.039
2012-05-30,17,80452.695
2012-05-30,18,80049.750
2012-05-30,19,79784.062
2012-05-30,20,79894.898
2012-05-30,21,80574.258
2012-05-30,22,78392.344
2012-05-30,23,74069.656
2012-05-31,0,69945.922
2012-05-31,1,68760.883
2012-05-31,2,67781.789
2012-05-31,3,67630.758
2012-05-31,4,68061.766
2012-05-31,5,69909.484
2012-05-31,6,72327.883
2012-05-31,7,76628.234
2012-05-31,8,81153.555
2012-05-31,9,83630.133
2012-05-31,10,84210.328
2012-05-31,11,83645.711
2012-05-31,12,83060.094
2012-05-31,13,83445.102
2012-05-31,14,82928.859
2012-05-31,15,82267.148
2012-05-31,16,81286.797
2012-05-31,17,80593.844
2012-05-31,18,80173.406
2012-05-31,19,79800.648
2012-05-31,20,79864.945
2012-05-31,21,80654.031
2012-05-31,22,78527.141
2012-05-31,23,74145.977
2012-06-01,0,70671.641
2012-06-01,1,68910.008
2012-06-01,2,67941.109
2012-06-01,3,67735.180
2012-06-01,4,68169.156
2012-06-01,5,69771.273
2012-06-01,6,72110.117
2012-06-01,7,76436.227
2012-06-01,8,80734.320
2012-06-01,9,83079.320
2012-06-01,10,83766.438
2012-06-01,11,83313.516
2012-06-01,12,82623.617
2012-06-01,13,83031.945
2012-06-01,14,82369.430
2012-06-01,15,81798.766
2012-06-01,16,80809.422
2012-06-01,17,80744.562
2012-06-01,18,80209.961
2012-06-01,19,79681.742
2012-06-01,20,79730.562
2012-06-01,21,79855.742
2012-06-01,22,78320.328
2012-06-01,23,74005.094
2012-06-02,0,70581.914
2012-06-02,1,69336.820
2012-06-02,2,67796.078
2012-06-02,3,67591.500
2012-06-02,4,67409.617
2012-06-02,5,68082.773
2012-06-02,6,68868.398
2012-06-02,7,71283.273
2012-06-02,8,74376.234
2012-06-02,9,76847.789
2012-06-02,10,77901.891
2012-06-02,11,77859.750
2012-06-02,12,77604.219
2012-06-02,13,77461.734
2012-06-02,14,76896.539
2012-06-02,15,76701.562
2012-06-02,16,76437.094
2012-06-02,17,76382.922
2012-06-02,18,76105.664
2012-06-02,19,76185.656
2012-06-02,20,76613.555
2012-06-02,21,76730.875
2012-06-02,22,75786.469
2012-06-02,23,72302.102
2012-06-03,0,69207.484
2012-06-03,1,67567.344
2012-06-03,2,66409.039
2012-06-03,3,65895.414
2012-06-03,4,65493.418
2012-06-03,5,65980.477
2012-06-03,6,66802.188
2012-06-03,7,68511.211
2012-06-03,8,70646.930
2012-06-03,9,73638.086
2012-06-03,10,74934.969
2012-06-03,11,75252.672
2012-06-03,12,75185.305
2012-06-03,13,75181.055
2012-06-03,14,74950.945
2012-06-03,15,74995.305
2012-06-03,16,74892.516
2012-06-03,17,75036.617
2012-06-03,18,75124.898
2012-06-03,19,75640.336
2012-06-03,20,76442.758
2012-06-03,21,76982.180
2012-06-03,22,75898.727
2012-06-03,23,72265.281
2012-06-04,0,68759.898
2012-06-04,1,67560.336
2012-06-04,2,66465.578
2012-06-04,3,66377.539
2012-06-04,4,66899.242
2012-06-04,5,68746.016
2012-06-04,6,71498.242
2012-06-04,7,75851.641
2012-06-04,8,80383.414
2012-06-04,9,83051.742
2012-06-04,10,83876.250
2012-06-04,11,83372.633
2012-06-04,12,82866.992
2012-06-04,13,83288.695
2012-06-04,14,82765.844
2012-06-04,15,82113.039
2012-06-04,16,81254.609
2012-06-04,17,80757.062
2012-06-04,18,80050.070
2012-06-04,19,79596.414
2012-06-04,20,79427.531
2012-06-04,21,79559.945
2012-06-04,22,78396.430
2012-06-04,23,74002.578
2012-06-05,0,70871.359
2012-06-05,1,68791.875
2012-06-05,2,67462.898
2012-06-05,3,67383.461
2012-06-05,4,67473.008
2012-06-05,5,69437.078
2012-06-05,6,72096.406
2012-06-05,7,76432.039
2012-06-05,8,80780.133
2012-06-05,9,83258.086
2012-06-05,10,83744.844
2012-06-05,11,83265.094
2012-06-05,12,82751.664
2012-06-05,13,83161.180
2012-06-05,14,82745.562
2012-06-05,15,82194.320
2012-06-05,16,81353.508
2012-06-05,17,81095.758
2012-06-05,18,80472.961
2012-06-05,19,79950.836
2012-06-05,20,79831.508
2012-06-05,21,79790.461
2012-06-05,22,78035.211
2012-06-05,23,74009.102
2012-06-06,0,70564.758
